simulation_id,mean_daily_return,estimated_se,ci_lower,ci_upper,covers_trus_mean,t_statistic,p_value,reject_null,sample_sharpe
184,-0.00012543472651882555,0.0006505020884718808,-0.001406572717490696,0.0011557032644530449,True,-0.19282755388762704,0.8472499548665108,False,-0.19282755388762707
185,-0.00014339091533636713,0.0005672303730881814,-0.0012605285748072794,0.000973746744134545,True,-0.2527913210213016,0.8006363775495098,False,-0.25279132102130153
186,2.160679679657288e-05,0.0006064358143661031,-0.0011727444199619934,0.0012159580135551393,True,0.035629156927610046,0.9716063776681382,False,0.03562915692761004
187,-0.0006690524023533149,0.0005740839070515857,-0.0017996878243810846,0.00046158301967445467,True,-1.165426158328447,0.24495284445775722,False,-1.165426158328447
188,0.0004962139988167833,0.0005960523306908193,-0.0006776873598232762,0.0016701153574568428,True,0.8325007273131132,0.40591775776953765,False,0.8325007273131133
189,0.0004154779144901196,0.0006313649932549072,-0.0008279703285873121,0.0016589261575675513,True,0.6580629571306856,0.5111007710659434,False,0.6580629571306856
190,-0.00040072147006706013,0.0006535374798508261,-0.0016878375436338235,0.0008863946034997033,True,-0.613157596039522,0.5403273351417569,False,-0.613157596039522
191,-0.001052043266103696,0.0006022040517364455,-0.0022380601946720966,0.00013397366246470453,True,-1.7469880235281485,0.08186252069901732,False,-1.746988023528149
192,0.0007458335828474944,0.0006493313585223006,-0.000532998702051857,0.002024665867746846,True,1.148617840581127,0.25180703102285024,False,1.148617840581127
193,0.00030103220097341235,0.000626486611261411,-0.0009328082627946205,0.001534872664741445,True,0.48050859437729004,0.6312843223794017,False,0.48050859437729004
194,-0.00032432557240701164,0.0006549426226479289,-0.0016142090188262402,0.0009655578740122169,True,-0.49519692442028795,0.6208943469879514,False,-0.49519692442028795
195,0.00015453829161151447,0.0006383876676914396,-0.0011027408294574145,0.0014118174126804435,True,0.24207593509812206,0.8089189935729904,False,0.24207593509812209
196,-0.00042477513288096536,0.0006155055295829984,-0.0016369887930314602,0.0007874385272695294,True,-0.6901239915240861,0.49075382431761594,False,-0.6901239915240863
197,0.00012774629688257113,0.0006239037112257002,-0.0011010072479942321,0.0013564998417593746,True,0.2047532248711986,0.8379308716443432,False,0.2047532248711986
198,-0.00023131070497609414,0.0006888484670518493,-0.0015879703634193076,0.0011253489534671193,True,-0.3357933072945105,0.7373072526713748,False,-0.3357933072945105
199,-0.00034790263075419484,0.0006077673806703608,-0.0015448763143889092,0.0008490710528805196,True,-0.5724272835611249,0.5675448980109997,False,-0.572427283561125
200,-9.65173529875067e-05,0.0006558368817741291,-0.0013881620071886191,0.0011951273012136055,True,-0.14716670512096539,0.8831185801059527,False,-0.14716670512096539
201,0.00048080926850557694,0.000605666853893965,-0.0007120275111868056,0.0016736460481979595,True,0.7938510509768675,0.4280320041831267,False,0.7938510509768674
202,-0.00036202066088199573,0.0006207334765974963,-0.0015845305547475814,0.0008604892329835901,True,-0.5832143335757958,0.5602726635969492,False,-0.5832143335757959
203,0.0002472751459681391,0.0005886358992256605,-0.0009120198458733537,0.001406570137809632,True,0.4200816604855818,0.6747851760035619,False,0.4200816604855819
204,-0.00029302205829812245,0.0006648178537525145,-0.0016023543796124828,0.001016310263016238,True,-0.440755398857268,0.6597694577428345,False,-0.44075539885726805
205,0.0003490695959127008,0.0006785615850452501,-0.000987330457556364,0.0016854696493817654,True,0.5144258142603563,0.6074069595073116,False,0.5144258142603563
206,-6.384530752185582e-05,0.0006966951191506119,-0.0014359586351904501,0.0013082680201467387,True,-0.09164023942021288,0.9270569736043877,False,-0.09164023942021289
207,-0.0001335478360558879,0.0006323769824579277,-0.001378989151619049,0.0011118934795072734,True,-0.21118389783387304,0.8329151343689908,False,-0.211183897833873
208,2.291065114328457e-05,0.000641515077200529,-0.0012405277785680398,0.001286349080854609,True,0.03571334791266801,0.9715393127061736,False,0.03571334791266801
209,-6.794236745118071e-05,0.0006327485855537442,-0.0013141155405318663,0.001178230805629505,True,-0.10737656156389754,0.9145760253240629,False,-0.10737656156389755
210,9.046786771413177e-05,0.000609019938696224,-0.001108972679134811,0.0012899084145630746,True,0.1485466434938129,0.8820306493229917,False,0.1485466434938129
211,-0.00044040479931566995,0.0005903798857495209,-0.0016031345032527214,0.0007223249046213814,True,-0.7459685025626356,0.4563844922710018,False,-0.7459685025626356
212,0.00014277209131034087,0.0006981309294587493,-0.0012321690076539692,0.0015177131902746508,True,0.2045061825595236,0.8381236910325283,False,0.20450618255952363
213,-0.0002568571127291968,0.0005921106927436152,-0.0014229955722021188,0.0009092813467437254,True,-0.433799145796572,0.6648069173834492,False,-0.4337991457965721
214,-0.00032797559221402434,0.0005869353093434886,-0.001483921339919759,0.0008279701554917102,True,-0.5587934257710251,0.5768008894114489,False,-0.5587934257710252
215,-0.0010088993545043555,0.0005783362748606007,-0.0021479096458035104,0.0001301109367947992,True,-1.7444856882745867,0.08229847461643226,False,-1.744485688274587
216,0.00098571669199687,0.0006305463648152576,-0.0002561192949277972,0.002227552678921537,True,1.5632739271848362,0.11924807085705365,False,1.563273927184836
217,-5.4534058963250525e-05,0.0005948364905250681,-0.001226040868754201,0.0011169727508277,True,-0.0916790745556191,0.927026148772023,False,-0.09167907455561909
218,0.0006033908515950681,0.0006320486920880376,-0.0006414039091416139,0.00184818561233175,True,0.9546588089624941,0.34066876560201864,False,0.9546588089624942
219,-0.00015064539415931037,0.0005972669960991641,-0.0013269389880104909,0.00102564819969187,True,-0.25222454135787997,0.8010739228189807,False,-0.25222454135787997
220,0.0014531249246429957,0.0006776869176150173,0.00011844749388982318,0.002787802355396168,False,2.1442422553425944,0.03297419888469921,True,2.1442422553425944
221,0.0012984387032330517,0.000632987256140968,5.179547792342055e-05,0.002545081928542683,False,2.05128727416889,0.041277005034921474,True,2.0512872741688906
222,-0.0001307726844839441,0.0006171135699820631,-0.0013461533162441672,0.0010846079472762791,True,-0.21191023961399053,0.8323490347533088,False,-0.21191023961399053
223,0.00046866788609350535,0.0006510628662306031,-0.0008135745343704807,0.0017509103065574913,True,0.7198504328881592,0.47228684308901864,False,0.7198504328881593
224,-0.001130405467827163,0.0006076655773025135,-0.0023271786537779043,6.636771812357852e-05,True,-1.860242722395339,0.06402080050670052,False,-1.860242722395339
225,6.848311568115536e-05,0.0006596162783613023,-0.0012306049097813028,0.0013675711411436137,True,0.10382265860886469,0.9173929924164127,False,0.10382265860886469
226,-0.00011512325437048801,0.0006252007656776582,-0.0013464312964029672,0.0011161847876619913,True,-0.18413805722983292,0.8540538292651527,False,-0.18413805722983295
227,0.0008438131420772381,0.0006555628861714484,-0.0004472918886819603,0.0021349181728364365,True,1.2871581962261311,0.19922484406881888,False,1.2871581962261311
228,0.0012490296314795384,0.0006554447620250832,-4.1842758471518715e-05,0.0025399020214305953,True,1.9056215013764033,0.05784186364483809,False,1.9056215013764033
229,0.0002096494207591152,0.0006269199488651813,-0.0010250444841845038,0.0014443433257027342,True,0.33441178756332757,0.7383481037940396,False,0.3344117875633276
230,-0.0004393589527159417,0.0005944671882009529,-0.0016101384362677256,0.0007314205308358423,True,-0.739080240989552,0.46054886023137886,False,-0.7390802409895522
231,-0.0005106258656420495,0.0005911583522348715,-0.0016748887283602261,0.0006536369970761273,True,-0.8637717182065189,0.38853796330146345,False,-0.863771718206519
232,0.0007832813408184307,0.0007080089536823759,-0.0006111141339778726,0.002177676815614734,True,1.106315586469014,0.26964914222855335,False,1.106315586469014
233,0.0018199938732352476,0.0005636726917699258,0.0007098629256217794,0.0029301248208487155,False,3.2288132808429792,0.0014087649496233197,True,3.2288132808429792
234,-0.00012367123548580504,0.0006878523074530939,-0.0014783689972193018,0.0012310265262476918,True,-0.1797932988605093,0.8574599069833032,False,-0.1797932988605093
235,0.0006282622891925993,0.0005946756964915517,-0.0005429278431445657,0.0017994524215297642,True,1.0564788386328896,0.29176527751278275,False,1.0564788386328896
236,-2.021966572546863e-05,0.0006293871132325073,-0.0012597725527645617,0.0012193332213136245,True,-0.032125960796402744,0.9743971314275182,False,-0.03212596079640275
237,0.0014698612655068958,0.0006712133362047444,0.00014793329586895612,0.0027917892351448353,False,2.189857063654252,0.029455353193071382,True,2.189857063654252
238,-0.0003154713131259354,0.0006571044834900145,-0.0016096124584904455,0.0009786698322385746,True,-0.480093076599331,0.6315793258812171,False,-0.4800930765993311
239,-3.2941110404461596e-05,0.0006118767929043625,-0.0012380081179913121,0.0011721258971823891,True,-0.05383618203282691,0.9571085065177501,False,-0.05383618203282691
240,0.00040501126574186763,0.0006110510150863629,-0.0007984294052759086,0.0016084519367596437,True,0.6628108877040738,0.5080598706944343,False,0.6628108877040738
241,0.0002660955711232188,0.0006647974728720799,-0.0010431966108577298,0.0015753877531041675,True,0.4002656176980095,0.689301340246516,False,0.40026561769800956
242,-0.0009366131408979128,0.000654995503322059,-0.002226600733701629,0.0003533744519058035,True,-1.4299535434175086,0.15397391383863324,False,-1.4299535434175088
243,0.0008180557658861258,0.0006230212588949598,-0.0004089598242228627,0.0020450713559951143,True,1.3130463113523523,0.19036649616188356,False,1.3130463113523523
244,-0.0003719252333536823,0.0006280699626106527,-0.001608884044629769,0.0008650335779224045,True,-0.5921716615896225,0.5542686867565468,False,-0.5921716615896225
245,0.0008004804477972631,0.0006032073374414939,-0.0003875124120637733,0.0019884733076582996,True,1.3270403029122686,0.1857012489478577,False,1.3270403029122684
246,-0.0002684535995274183,0.0006281176843774235,-0.0015055063969251327,0.0009685991978702962,True,-0.42739379292194835,0.6694589470866517,False,-0.4273937929219484
247,0.000509530365207111,0.0005904173510298358,-0.0006532731251094225,0.0016723338555236444,True,0.8630003239545083,0.3889611291367806,False,0.8630003239545083
248,1.998012298416691e-05,0.0006773936569015736,-0.0013141197424576707,0.0013540799884260045,True,0.02949558617887981,0.9764927778885151,False,0.029495586178879814
249,-0.0006260786617376655,0.0006008013582122712,-0.0018093330411992196,0.0005571757177238886,True,-1.042072647106872,0.29838065780263956,False,-1.0420726471068722
250,0.0019085063757512057,0.0006558635777448681,0.0006168091448974958,0.0032002036066049156,False,2.9099136474591933,0.003939756653380223,True,2.9099136474591933
251,6.584999645739218e-06,0.0005962619096624778,-0.0011677291164434644,0.001180899115734943,True,0.011043803971088388,0.9911972711523731,False,0.011043803971088388
252,0.0001315805124592791,0.0006604225138851806,-0.001169095361801233,0.0014322563867197912,True,0.1992368668433301,0.8422387635405469,False,0.19923686684333017
253,-0.00023157539405011207,0.0006719498618454046,-0.0015549539216436633,0.001091803133543439,True,-0.34463195425641824,0.7306596647870938,False,-0.3446319542564183
254,0.00048062492129215636,0.0006245446341210135,-0.0007493908957356844,0.001710640738319997,True,0.7695605646641889,0.44228420743007885,False,0.769560564664189
255,-0.00030091216569970685,0.0005842383441833806,-0.0014515463477883985,0.0008497220163889849,True,-0.5150503534996611,0.6069711124103466,False,-0.5150503534996611
256,0.00015933569288855098,0.0006174600686703738,-0.0010567273542570854,0.0013753987400341875,True,0.25805019785597033,0.7965796223515291,False,0.2580501978559704
257,0.000985738997444493,0.000613761051800629,-0.00022303898309634852,0.0021945169779853347,True,1.606063132472432,0.10951734905472514,False,1.6060631324724324
258,0.00036467745125857493,0.0006406114150030203,-0.0008969812516959096,0.0016263361542130594,True,0.5692646785834367,0.5696855978339137,False,0.5692646785834368
259,-0.00026355236984185827,0.0006145836779925516,-0.0014739504799495646,0.000946845740265848,True,-0.42883073416904566,0.6684142178961411,False,-0.42883073416904566
260,-0.0005376526136682784,0.0006630767333301164,-0.0018435558675599173,0.0007682506402233606,True,-0.8108452410448326,0.41822271329919086,False,-0.8108452410448325
261,0.00026947303521693804,0.0006232471456161467,-0.0009579874298052864,0.0014969335002391624,True,0.4323694654879406,0.6658441372699182,False,0.4323694654879406
262,-0.0006189356373023188,0.0007198846193416351,-0.0020367197632863493,0.0007988484886817117,True,-0.8597706086127547,0.390735925090215,False,-0.8597706086127546
263,2.0338977746440524e-06,0.0006479819938640568,-0.0012741408670982738,0.0012782086626475621,True,0.0031388183528302696,0.9974980826102294,False,0.0031388183528302696
264,-0.0004607256387364094,0.0006303550073759344,-0.001702184754795146,0.0007807334773223271,True,-0.730898673517857,0.46552276727496106,False,-0.730898673517857
265,-3.425819055463205e-05,0.0006099638455046994,-0.0012355577243210736,0.0011670413432118094,True,-0.05616429696138131,0.9552556050440972,False,-0.0561642969613813
266,8.751317524726183e-05,0.0006224039825249461,-0.0011382867136017793,0.001313313064096303,True,0.14060510167727644,0.8882946884137113,False,0.14060510167727644
267,0.0007117888451805692,0.0006353012744390216,-0.0005394117471321484,0.001962989437493287,True,1.1203957457964913,0.26361602921827415,False,1.1203957457964915
268,-0.000508887706011923,0.0006438032786520773,-0.0017768326574739493,0.0007590572454501031,True,-0.790439755257809,0.43001716629798004,False,-0.7904397552578091
269,-0.0012379385579871483,0.0006336631258449182,-0.002485912881797495,1.0035765823198728e-05,True,-1.9536225282739896,0.05185670364241719,False,-1.9536225282739896
270,-0.00037809100274858673,0.000650627212088826,-0.001659475419707517,0.0009032934142103438,True,-0.5811177210598568,0.5616825603149517,False,-0.5811177210598568
271,0.0002514639432179418,0.0006096296757983012,-0.0009491774566026052,0.0014521053430384889,True,0.41248638837775303,0.680335050005912,False,0.4124863883777531
272,-0.0005581922546882505,0.0006209744381291547,-0.001781176712706729,0.0006647922033302278,True,-0.8988973143080546,0.3695688676424067,False,-0.8988973143080548
273,0.000758891089243838,0.0005938737822200588,-0.00041071970482997795,0.001928501883317654,True,1.2778659573199216,0.20247724349348342,False,1.2778659573199216
274,0.00023078271021949507,0.00063127081341708,-0.0010124800494131295,0.0014740454698521197,True,0.36558431867024577,0.7149831781584548,False,0.3655843186702458
275,6.567724017528176e-05,0.0006387633639440883,-0.0011923417997207562,0.0013236962800713195,True,0.10281935984830616,0.9181884379967438,False,0.10281935984830616
276,0.0007257099075279753,0.0006347460522194954,-0.000524397196706114,0.001975817011762065,True,1.143307477045993,0.2540002288146703,False,1.143307477045993
277,-0.0002485173115562689,0.0006069265678326454,-0.001443835047748563,0.0009468004246360253,True,-0.40946850035537635,0.6825450895322106,False,-0.40946850035537635
278,-0.0003493639781594566,0.0006617792180803035,-0.0016527118273723719,0.0009539838710534588,True,-0.5279162122571566,0.5980238770796563,False,-0.5279162122571565
279,0.00011840467039407124,0.0006037006438007179,-0.0010705597367212938,0.0013073690775094364,True,0.19613142972422723,0.8446659940523269,False,0.19613142972422726
280,-0.0002494344515550914,0.0006132665714877061,-0.0014572385727864858,0.0009583696696763028,True,-0.4067308787922279,0.6845522583022431,False,-0.40673087879222797
281,0.0004607583520107281,0.0006221823798163091,-0.0007646050991174073,0.0016861218031388636,True,0.7405519136475075,0.4596573540163729,False,0.7405519136475075
282,-0.00012575473112335094,0.0005951957510321967,-0.0012979690901943038,0.001046459627947602,True,-0.2112829785919428,0.8328379072086014,False,-0.2112829785919428
283,0.00040167919309449645,0.0006270436543229195,-0.0008332583448280287,0.0016366167310170215,True,0.6405920709431767,0.5223721393435174,False,0.6405920709431768
284,2.8374156624551924e-05,0.0006308605916150562,-0.0012140806874846467,0.0012708290007337505,True,0.04497690456763466,0.9641614793770463,False,0.04497690456763465
285,-0.0007517087015252569,0.0006166419217931977,-0.001966160440936267,0.0004627430378857533,True,-1.2190359995948448,0.22397492282689924,False,-1.2190359995948448
286,-0.00020367636363496222,0.000596719856616871,-0.0013788923880370218,0.0009715396607670973,True,-0.3413266064074256,0.7331432820132777,False,-0.3413266064074257
287,0.00022236904123904472,0.0006035864988753584,-0.0009663705619856852,0.0014111086444637748,True,0.3684128814235858,0.7128759215585879,False,0.36841288142358586
288,-0.0002098486843555893,0.0006877443329376562,-0.0015643337945753775,0.001144636425864199,True,-0.3051260102125945,0.760523051114575,False,-0.30512601021259456
289,-0.0005670755779399695,0.0006043420396662882,-0.0017573031887024814,0.0006231520328225423,True,-0.9383354801084217,0.34897407093708727,False,-0.9383354801084219
290,9.3738977387607e-05,0.0006218906478071049,-0.0011310499191513924,0.0013185278739266063,True,0.15073225126981246,0.8803079950199841,False,0.1507322512698125
291,0.0006527516832591713,0.0006764592123693154,-0.0006795078308418363,0.0019850111973601786,True,0.9649534980429819,0.33549687662886446,False,0.964953498042982
292,-0.000232674573374518,0.0006226232513284199,-0.0014589063034110717,0.0009935571566620357,True,-0.37370042457953007,0.7089426619673197,False,-0.37370042457953007
293,0.0007325069669602161,0.0006387103518454252,-0.0005254076677159432,0.0019904216016363753,True,1.1468531312257337,0.25253438312819637,False,1.146853131225734
294,0.000898226932742636,0.0006494120788345785,-0.0003807643276012762,0.0021772181930865483,True,1.3831386295656456,0.16785143970549138,False,1.3831386295656456
295,0.000735192766312348,0.0006195264018463442,-0.0004849398418395568,0.001955325374464253,True,1.1867012674864044,0.2364674560861407,False,1.1867012674864041
296,0.0004865250304928005,0.0006754655577844926,-0.0008437775204237993,0.0018168275814094005,True,0.7202810341486374,0.4720221996472655,False,0.7202810341486374
297,-0.0012862581031984521,0.0006636275127453775,-0.002593246095242422,2.0729888845517517e-05,True,-1.9382229918065004,0.05371734648999587,False,-1.9382229918065004
298,-0.0007293421819391902,0.0006219633867075055,-0.0019542743348495008,0.0004955899709711203,True,-1.1726448815582486,0.2420499507785677,False,-1.1726448815582486
299,-0.00040333689897135554,0.0006397588472343976,-0.0016633165036145242,0.0008566427056718132,True,-0.6304514595068652,0.5289728203136194,False,-0.6304514595068652
300,-0.0005852980177591935,0.0006211110926947898,-0.0018085516115095585,0.0006379555759911717,True,-0.9423403069808081,0.3469245340894321,False,-0.9423403069808083
301,0.0010482754060871945,0.0006557404110697961,-0.00024317925289864153,0.0023397300650730302,True,1.5986133969950151,0.11116456008962478,False,1.5986133969950154
302,0.0003669816690593683,0.0006541599250853801,-0.0009213602856404747,0.0016553236237592112,True,0.5609968678706057,0.5753001384003472,False,0.5609968678706057
303,5.226147693224262e-05,0.000650761428956553,-0.001229387274809499,0.0013339102286739843,True,0.08030819683956987,0.936056133151109,False,0.08030819683956987
304,6.678538430233864e-05,0.0006470706360863655,-0.0012075944976746445,0.0013411652662793218,True,0.10321189152744166,0.9178772171631732,False,0.10321189152744167
305,0.00024550680677359584,0.00060763279546871,-0.0009512018166592943,0.0014422154302064858,True,0.40403811085314956,0.6865287301413217,False,0.4040381108531496
306,0.0005309239249597012,0.0006049951475525431,-0.0006605899558088764,0.0017224378057282786,True,0.8775672451382611,0.3810178146327807,False,0.8775672451382612
307,-0.0007465465427914827,0.0006178772656005625,-0.001963431242698046,0.00047033815711508065,True,-1.2082440710386984,0.2280905009102888,False,-1.2082440710386984
308,-0.0010414280595095599,0.0006212336287883444,-0.0022649229832225806,0.00018206686420346057,True,-1.6763871291719408,0.09490742321799814,False,-1.6763871291719408
309,0.0007109661843307238,0.0006333455189747323,-0.0005363826253808989,0.0019583149940423468,True,1.1225565872505814,0.26269850183712856,False,1.1225565872505812
310,0.0001414748650798278,0.0006152131331291254,-0.0010701629318841828,0.0013531126620438384,True,0.2299607363065411,0.8183095769032362,False,0.22996073630654115
311,0.000732851555144797,0.0006923488165284669,-0.000630701902374001,0.002096405012663595,True,1.0585004807539304,0.29084492658849215,False,1.0585004807539304
312,0.001503578374317066,0.0006040088857860815,0.00031400689687116666,0.0026931498517629654,False,2.489331547432864,0.013446808444270802,True,2.4893315474328634
313,-0.0002506242910413193,0.0006296745283223326,-0.0014907432306685278,0.000989494648585889,True,-0.39802196177296195,0.6909523205390481,False,-0.398021961772962
314,0.00045448259011288193,0.0006475565746505594,-0.0008208543285391559,0.0017298195087649198,True,0.7018422913212394,0.4834277885265128,False,0.7018422913212394
315,-0.0006192552458854925,0.0005991779322518858,-0.0017993123524862235,0.0005608018607152385,True,-1.0335080992688603,0.30236093311125345,False,-1.0335080992688606
316,-0.000753510393369349,0.0006414645177451783,-0.00201684924824425,0.000509828461505552,True,-1.174671977209316,0.24123918314186457,False,-1.174671977209316
317,0.0002688589840237142,0.0005761934800062291,-0.0008659311580346543,0.0014036491260820826,True,0.46661233310173444,0.6411819985285957,False,0.46661233310173456
318,-8.917009335592442e-05,0.0006447849476006943,-0.0013590484027685534,0.0011807082160567044,True,-0.13829431609365997,0.8901187004514752,False,-0.13829431609366
319,0.00048849381268492,0.0006683782891109429,-0.0008278506444594693,0.0018048382698293093,True,0.7308642734860524,0.46554374365590095,False,0.7308642734860524
320,-0.00040793045027212317,0.0006276047760436889,-0.0016439730951063353,0.0008281121945620891,True,-0.6499798373805336,0.5162996742177158,False,-0.6499798373805338
321,-0.00042153016239283327,0.000621140171947963,-0.0016448410265757604,0.0008017807017900938,True,-0.6786393497475279,0.49799162451083795,False,-0.6786393497475279
322,-0.0009256010082398519,0.0006604495871159904,-0.0022263302021516664,0.00037512818567196247,True,-1.4014710983191132,0.16230852702806822,False,-1.4014710983191132
323,-0.000512779978033043,0.0006260812342619937,-0.0017458220679236916,0.0007202621118576057,True,-0.8190310617399243,0.4135456500042426,False,-0.8190310617399245
324,-0.00021088854990756976,0.0005766665587478291,-0.0013466104017318648,0.0009248333019167252,True,-0.3657027561395135,0.714894899206119,False,-0.3657027561395135
325,-0.0006710830879656324,0.0006368063075977463,-0.0019252477832251123,0.0005830816072938474,True,-1.0538260691813657,0.2929759325127229,False,-1.0538260691813655
326,-0.0006112937690888843,0.0006053090712531756,-0.0018034259101002408,0.0005808383719224722,True,-1.0098870116440162,0.3135219599525234,False,-1.009887011644016
327,-0.0005289131210942345,0.0006378380285508074,-0.0017851097497363624,0.0007272835075478935,True,-0.8292279503872566,0.4077633202052704,False,-0.8292279503872566
328,0.0005400809818452818,0.0006656742443722117,-0.0007709379667335404,0.001851099930424104,True,0.8113292446136694,0.4179453036777163,False,0.8113292446136695
329,-6.308048266164401e-05,0.0006069489715229303,-0.0012584423420308973,0.0011322813767076093,True,-0.10393045481791519,0.9173075332584533,False,-0.1039304548179152
330,-0.0003873589170370024,0.000581708987718909,-0.0015330116321684438,0.0007582937980944391,True,-0.6658981126559117,0.50608773525957,False,-0.6658981126559117
331,0.0002768095600189248,0.0006602667414033859,-0.0010235595265341965,0.001577178646572046,True,0.41923898730772147,0.6754000482916184,False,0.4192389873077215
332,0.0002669045625428755,0.0006239678069487087,-0.0009619752163111284,0.0014957843413968793,True,0.427753739168174,0.6691971873897661,False,0.42775373916817405
333,0.0003598499090724768,0.0005795774739610962,-0.0007816048744891707,0.0015013046926341243,True,0.6208831868724964,0.5352398749742556,False,0.6208831868724964
334,0.0013688266117214823,0.0006198210002364418,0.00014811380375727586,0.002589539419685689,False,2.2084224497061555,0.02811903793962548,True,2.2084224497061555
335,0.0004786235378888362,0.0006209786100915286,-0.000744369136643607,0.0017016162124212793,True,0.7707568829436651,0.4415759454185187,False,0.7707568829436651
336,0.0005096281614002457,0.0006025023916021255,-0.0006769763356678072,0.0016962326584682988,True,0.8458525119627889,0.3984406653281213,False,0.8458525119627888
337,-0.00019737841218508747,0.0006267560304335266,-0.0014317494862970536,0.0010369926619268786,True,-0.3149206431225895,0.7530835475107254,False,-0.31492064312258955
338,-0.0003586545463224897,0.0006374772394116482,-0.001614140615104629,0.0008968315224596494,True,-0.5626154537744839,0.5741989134570599,False,-0.5626154537744839
339,-0.0013244385175826031,0.0006342076582718512,-0.0025734852763502286,-7.539175881497739e-05,False,-2.088335737211938,0.037775555901923746,True,-2.088335737211938
340,0.001198982148403135,0.0006239369844126665,-2.9836926692031586e-05,0.0024278012234983017,True,1.9216398103596604,0.05578338327173921,False,1.9216398103596606
341,-0.0006567456238313174,0.0006534747923308954,-0.0019437382368208338,0.000630246989158199,True,-1.005005291005572,0.31586217319927246,False,-1.0050052910055722
342,-4.9067386430205634e-05,0.0006441108139325912,-0.0013176180163956721,0.001219483243535261,True,-0.07617848570283549,0.9393377827382915,False,-0.07617848570283549
343,-0.0004536150924742339,0.0005911995281255393,-0.0016179590494714013,0.0007107288645229336,True,-0.7672791856117824,0.4436366739414138,False,-0.7672791856117823
344,-0.000727705075579139,0.0006460957737159522,-0.0020001650048905753,0.0005447548537322973,True,-1.1263114621441022,0.2611094040801741,False,-1.126311462144102
345,0.0006311578283437093,0.000645329737780367,-0.0006397934236599673,0.0019021090803473858,True,0.9780392741772563,0.3289966050310793,False,0.9780392741772563
346,-0.0005558863347366116,0.000653105707535548,-0.0018421520499012183,0.000730379380427995,True,-0.8511429747478589,0.3955012020747471,False,-0.8511429747478592
347,-0.0005014450539135434,0.0006553472457266323,-0.0017921253893932955,0.0007892352815662086,True,-0.765159321540375,0.44489551711603437,False,-0.7651593215403751
348,0.0004823739369798395,0.0006648503649185797,-0.0008270224137830269,0.001791770287742706,True,0.7255375982818525,0.46879820085394064,False,0.7255375982818525
349,0.000529097634787866,0.0006613945495859342,-0.0007734926251247226,0.0018316878947004546,True,0.7999727773975569,0.4244830268929606,False,0.799972777397557
350,-0.0005526485104935197,0.0006557711411293969,-0.0018441636911095197,0.0007388666701224803,True,-0.8427460066963682,0.4001728396612302,False,-0.8427460066963682
351,0.000930999082543175,0.0006037006022861112,-0.00025796524281082307,0.0021199634078971734,True,1.5421536420829136,0.12429603783423673,False,1.5421536420829138
352,-0.00024379108028870227,0.0006359382299960404,-0.0014962461312374778,0.0010086639706600733,True,-0.38335654123234614,0.7017799114670515,False,-0.38335654123234614
353,-0.00041550163200054834,0.0006147972423237727,-0.0016263203485645484,0.0007953170845634519,True,-0.6758352240326597,0.4997674680502872,False,-0.6758352240326597
354,-0.0004715296889556375,0.0006100044418305239,-0.001672909175571162,0.0007298497976598869,True,-0.772993861390015,0.44025333103870906,False,-0.7729938613900151
355,0.0004659449296241242,0.0005960958584099772,-0.0007080421551275986,0.001639932014375847,True,0.781661075228711,0.4351504736811401,False,0.7816610752287109
356,2.4847197136318437e-05,0.0006268129042191129,-0.0012096358876343316,0.0012593302819069686,True,0.03964053223708471,0.9684112242524234,False,0.039640532237084705
357,-0.00010346544300438551,0.0006618688841681262,-0.0014069898860109983,0.0012000590000022274,True,-0.15632317137015234,0.875903949954406,False,-0.15632317137015234
358,0.0008096519104299012,0.0005453628193938987,-0.00026441847177342435,0.0018837222926332267,True,1.4846114946554774,0.13890151013055843,False,1.4846114946554776
359,-0.0010729516253778658,0.0006716140042455571,-0.002395668694786506,0.0002497654440307745,True,-1.5975718472147442,0.11139641659984005,False,-1.5975718472147444
360,-0.00016869870194625148,0.0006461965461935331,-0.0014413570986442823,0.0011039596947517794,True,-0.2610640724404722,0.7942571688978401,False,-0.26106407244047225
361,-0.000710427048866536,0.0006275270560930474,-0.001946316627349098,0.000525462529616026,True,-1.1321058462237783,0.2586703105645462,False,-1.1321058462237783
362,-0.00026093603108092,0.0006223494617041292,-0.0014866285433418065,0.0009647564811799665,True,-0.4192757399780181,0.6753732264677558,False,-0.41927573997801815
363,-0.0010181760661660648,0.0006584743682968389,-0.002315015145173495,0.0002786630128413653,True,-1.5462652992850787,0.12330037983616578,False,-1.5462652992850787
364,0.0003658523034363952,0.0006540116825056809,-0.000922197693398749,0.0016539023002715395,True,0.559397199197917,0.5763894783805541,False,0.559397199197917
365,0.000927559530965418,0.0006749006421142522,-0.00040163044100690725,0.0022567495029377433,True,1.3743645702568377,0.1705543951533429,False,1.374364570256838
366,-0.0006182380402508897,0.0006451601236102482,-0.0018888552438925438,0.0006523791633907644,True,-0.9582706953295481,0.33884838999178013,False,-0.958270695329548
367,-0.0004170205069191972,0.0006048488029676469,-0.0016082461678483522,0.0007742051540099577,True,-0.6894623993188319,0.49116922058784024,False,-0.6894623993188319
368,-0.0009484481879012002,0.000613367424342375,-0.0021564509348186668,0.0002595545590162666,True,-1.546296966973888,0.12329273573242679,False,-1.546296966973888
369,0.0014562977506654246,0.0006435552342581578,0.00018884131277180903,0.00272375418855904,False,2.2628947340380745,0.0244971343564904,True,2.2628947340380745
